"","V1","id","uuid","oem","form_factor","os.grep","Segment","Vertical","industry","G22Row","continent","email","born_on_year","born_on_year_group","device_count","device_count_group","physical_server_count","physical_server_group","Employees","pc_count","pcs","program_1","program_2","program_3","program_4","program_5","program_6","program_7","program_8","program_9","program_10","program_11","program_12","program_13","program_14","program_15","program_16","program_17","program_18","program_19","program_20","program_21","program_22","program_23","program_24","program_25","program_26","program_27","program_28","program_29","program_30","program_31","program_32","program_33","ms_count","total_prog_count","percent_ms_prog","ms_fan"
"5196","5196",4374537,"23b59f67784fb9f04029eb602802e772","dell","l","windows 10","MM","Unclassified","other","Rest of WE","Europe",1,2013,"2010-2014",1,"1",2,"1-4","50-99",51,"50-249",0,0,0,0,0,2,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0.857142857142857,"yes"
"5197","5197",4374687,"22e58a4b76c02845bcad6f2be5cc76a9","hp","d","windows 7","MM","manufacturing & resources","construction","Rest of WE","Europe",1,2014,"2010-2014",1,"1",7,"5-9","100-499",288,"250-499",0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,5,0.8,"yes"
"5198","5198",4375180,"22e58a4b76c02845bcad6f2be5cc76a9","hp","l","windows 7","MM","manufacturing & resources","construction","Rest of WE","Europe",1,2012,"2010-2014",1,"1",7,"5-9","100-499",288,"250-499",0,0,0,0,0,2,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0.857142857142857,"yes"
"5199","5199",4375253,"23e618462e0f3b7c0ef46ed085999f09","hp","d","windows 7","MM","manufacturing & resources","manufacturing","Rest of CEE","Europe",1,2011,"2010-2014",1,"1",7,"5-9","100-499",236,"50-249",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.666666666666667,"yes"
"5200","5200",4375421,"233c3562d62a35d6018d428bc9d9a88c","hp","l","windows 10","PUB","public","government","Rest of WE","Europe",1,2008,"2005-2009",1,"1",6,"5-9","100-499",226,"50-249",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.666666666666667,"yes"
"5201","5201",4375766,"236f3491feb3030511faf81e141d93a1","fujitsu","d","windows 7","MM","manufacturing & resources","retail","Rest of WE","Europe",1,2009,"2005-2009",1,"1",21,"20-29","100-499",127,"50-249",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,"yes"
"5202","5202",4375879,"23280a43431de15e6902d28ff10a5e2b","dell","l","windows xp","MM","financial services","finance","US","America_North",1,2009,"2005-2009",1,"1",4,"1-4","100-499",154,"50-249",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,"yes"
"5203","5203",4376454,"22f3193e693a16070b1e7077176f2f90","dell","d","windows 7","MM","Health","healthcare","US","America_North",1,2012,"2010-2014",1,"1",6,"5-9","100-499",110,"50-249",0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,"yes"
"5204","5204",4376514,"23678ece0d5f9aafefa63762cc97d1e9","hp","d","windows xp","MM","it services","software","Switzerland","Europe",1,2007,"2005-2009",1,"1",16,"10-19","100-499",93,"50-249",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,"yes"
"5205","5205",4377430,"22f73907555a6674545f1af77b95980a","hp","d","windows 10","MM","IT Services","it service provider","South Africa","Africa",1,2012,"2010-2014",1,"1",6,"5-9","10-49",32,"25-49",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0.5,"no"
"5206","5206",4378778,"24391939ef21f2413c57f00a851b1f62","dell","l","windows 7","MM","distribution & services","other","US","America_North",1,2016,"2015+",1,"1",19,"10-19","100-499",188,"50-249",0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,"yes"
"5207","5207",4379889,"22f6c070be1676bed9243f8e4c61be83","dell","l","windows 7","ENT","Manufacturing & Resources","engineering","US","America_North",1,2013,"2010-2014",1,"1",24,"20-29","1000+",1027,"500+",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,5,0.6,"yes"
"5208","5208",4380297,"22e911c427bc1f30660a9fd1a0d97e9a","dell","d","windows 10","MM","distribution & services","consulting","US","America_North",1,2016,"2015+",1,"1",4,"1-4","100-499",264,"250-499",0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0.8,"yes"
"5209","5209",4380843,"22e58a4b76c02845bcad6f2be5cc76a9","hp","l","windows 10","MM","manufacturing & resources","construction","Rest of WE","Europe",1,2016,"2015+",1,"1",7,"5-9","100-499",288,"250-499",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,"yes"
"5210","5210",4380859,"237ebf2dd09c8a9dc1c509e8e645bbe0","other","d","windows xp","MM","manufacturing & resources","manufacturing","Rest of APAC","Asia",1,2009,"2005-2009",1,"1",6,"5-9","100-499",156,"50-249",0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.666666666666667,"yes"
"5211","5211",4380960,"24391939ef21f2413c57f00a851b1f62","other","l","windows 10","MM","distribution & services","other","US","America_North",1,2016,"2015+",1,"1",19,"10-19","100-499",188,"50-249",0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,"yes"
"5212","5212",4381122,"22e58a4b76c02845bcad6f2be5cc76a9","hp","l","windows 7","MM","manufacturing & resources","construction","Rest of WE","Europe",1,2013,"2010-2014",1,"1",7,"5-9","100-499",288,"250-499",0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0.8,"yes"
"5213","5213",4382191,"22e911c427bc1f30660a9fd1a0d97e9a","lenovo","d","windows 10","MM","distribution & services","consulting","US","America_North",1,2012,"2010-2014",1,"1",4,"1-4","100-499",264,"250-499",0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0.8,"yes"
"5214","5214",4382505,"2352a22067b7713a9ec669f14cf8ea30","dell","d","windows 7","MM","Manufacturing & Resources","engineering","UK","Europe",1,2016,"2015+",1,"1",23,"20-29","100-499",222,"50-249",0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0.8,"yes"
"5215","5215",4382773,"23e40c4d3254b1f136cfb9c53e2c722e","hp","d","windows 7","MM","distribution & services","legal","UK","Europe",1,2009,"2005-2009",1,"1",12,"10-19","100-499",165,"50-249",0,0,0,0,0,2,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0.857142857142857,"yes"
"5216","5216",4383542,"23c57c7fa0343c1f5df1ef72802ac082","hp","l","windows 7","MM","Manufacturing & Resources","manufacturing","Rest of CEE","Europe",1,2014,"2010-2014",1,"1",8,"5-9","100-499",90,"50-249",0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,4,0.75,"yes"
"5217","5217",4383713,"22e58a4b76c02845bcad6f2be5cc76a9","hp","d","windows 7","MM","manufacturing & resources","construction","Rest of WE","Europe",1,2008,"2005-2009",1,"1",7,"5-9","100-499",288,"250-499",0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,"yes"
"5218","5218",4383919,"237e30f40c3794293e07de5af2c39c1e","toshiba","l","windows 7","MM","Distribution & Services","consulting","US","America_North",1,2011,"2010-2014",1,"1",5,"5-9","50-99",61,"50-249",1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,7,0.714285714285714,"yes"
"5219","5219",4384779,"2328baf3509b4b99133e4524e80b15e4","hp","d","windows 7","PUB","Public","non-profit","US","America_North",1,2011,"2010-2014",1,"1",4,"1-4","10-49",34,"25-49",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,"yes"
"5220","5220",4385741,"232c5a6a237ec5395504205309abb167","dell","d","windows 7","MM","Manufacturing & Resources","manufacturing","US","America_North",1,2006,"2005-2009",1,"1",11,"10-19","100-499",237,"50-249",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,"yes"
"5221","5221",4385962,"23d037adafb686322bf451d70ed436ae","fujitsu","d","windows 7","MM","Manufacturing & Resources","manufacturing","Germany","Europe",1,2012,"2010-2014",2,"2",24,"20-29","100-499",290,"250-499",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,"yes"
"5222","5222",4386359,"242ae8537f97f14dfa6e46f460fc9b1d","hp","l","windows 7","MM","Manufacturing & Resources","construction","Rest of MEA","Asia",1,2015,"2015+",2,"2",1,"1-4","100-499",262,"250-499",0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0.666666666666667,"yes"
"5223","5223",4386877,"22e911c427bc1f30660a9fd1a0d97e9a","dell","d","windows 7","MM","distribution & services","consulting","US","America_North",1,2011,"2010-2014",1,"1",4,"1-4","100-499",264,"250-499",0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,"yes"
"5224","5224",4387122,"23bbf0f330e000acfe36ed3b94eb7391","hp","l","windows 7","MM","distribution & services","construction","Poland","Europe",1,2013,"2010-2014",1,"1",13,"10-19","100-499",302,"250-499",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,0.5,"no"
"5225","5225",4387496,"23d037adafb686322bf451d70ed436ae","fujitsu","d","windows 7","MM","Manufacturing & Resources","manufacturing","Germany","Europe",1,2011,"2010-2014",1,"1",24,"20-29","100-499",290,"250-499",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.5,"no"
"5226","5226",4388608,"23f1a298edbd4e0e53d72abf9254daad","lenovo","d","windows xp","MM","Unclassified","other","Mexico","America_North",0,2009,"2005-2009",1,"1",24,"20-29","100-499",189,"50-249",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,"yes"
"5227","5227",4389248,"23280a43431de15e6902d28ff10a5e2b","dell","l","windows 7","MM","financial services","finance","US","America_North",1,2016,"2015+",1,"1",4,"1-4","100-499",154,"50-249",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,"yes"
"5228","5228",4389982,"24091bf59554e0a6647f46ec26fd2db0","dell","d","windows 7","MM","Distribution & Services","transportation","US","America_North",1,2010,"2010-2014",1,"1",17,"10-19","100-499",66,"50-249",0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0.8,"yes"
"5229","5229",4391635,"23517542a6bb4b6241869be1d8ff275e","hp","d","windows xp","PUB","Public","education","US","America_North",1,2004,"2000-2004",1,"1",30,"30-49","100-499",177,"50-249",0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,7,0.428571428571429,"no"
"5230","5230",4392839,"232ec7407298cdc01ac18bd5f52ae117","other","l","windows 10","MM","unclassified","other","Rest of WE","Europe",1,2016,"2015+",1,"1",14,"10-19","1000+",334,"250-499",0,0,0,0,0,2,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0.857142857142857,"yes"
"5231","5231",4393255,"22e29c0c8f2a7cf615abb00dac25ddf9","lenovo","l","windows 8","PUB","Public","education","US","America_North",0,2015,"2015+",1,"1",9,"5-9","1000+",807,"500+",0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0.5,"no"
"5232","5232",4393270,"236515c35842430c08d1c83220c6e883","hp","d","windows 7","PUB","Public","education","UK","Europe",1,2007,"2005-2009",2,"2",5,"5-9","100-499",80,"50-249",0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,"yes"
"5233","5233",4394989,"236f88446d7763240dfe16e2914c38af","lenovo","l","windows 7","MM","unclassified","unknown","US","America_North",1,2011,"2010-2014",1,"1",12,"10-19","50-99",81,"50-249",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,5,0.6,"yes"
"5234","5234",4395691,"22e759267918bcc069b5088b577fb71a","hp","d","windows 7","MM","Financial Services","insurance","Rest of Latam","America_South",1,2012,"2010-2014",1,"1",7,"5-9","100-499",240,"50-249",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,"yes"
"5235","5235",4395928,"237b4d936064d685129d44804f5870f2","dell","d","windows 7","MM","Unclassified","other","US","America_North",1,2013,"2010-2014",1,"1",2,"1-4","100-499",154,"50-249",1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,8,0.625,"yes"
"5236","5236",4397249,"23f1a298edbd4e0e53d72abf9254daad","lenovo","d","windows xp","MM","Unclassified","other","Mexico","America_North",0,2008,"2005-2009",1,"1",24,"20-29","100-499",189,"50-249",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,"yes"
"5237","5237",4398080,"23bbf0f330e000acfe36ed3b94eb7391","dell","d","windows xp","MM","distribution & services","construction","Poland","Europe",1,2007,"2005-2009",1,"1",13,"10-19","100-499",302,"250-499",0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.666666666666667,"yes"
"5238","5238",4398184,"23793681988d01c9192c9d64c8d4f217","hp","d","windows 7","MM","Distribution & Services","finance","US","America_North",1,2012,"2010-2014",1,"1",6,"5-9","100-499",195,"50-249",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.666666666666667,"yes"
"5239","5239",4399011,"24d1ce4a193b46623e6ae4da7b17018f","other","d","windows 7","ENT","it services","it service provider","Rest of Latam","America_South",1,2011,"2010-2014",1,"1",33,"30-49","500-999",600,"500+",0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,6,0.5,"no"
"5240","5240",4399357,"23c65b0d19c9f09f5507d79506441e29","toshiba","l","windows 7","MM","Manufacturing & Resources","construction","Rest of APAC","Asia",1,2012,"2010-2014",1,"1",30,"30-49","500-999",397,"250-499",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4,0.5,"no"
"5241","5241",4399665,"24d1ce4a193b46623e6ae4da7b17018f","other","d","windows 7","ENT","it services","it service provider","Rest of Latam","America_South",1,2011,"2010-2014",1,"1",33,"30-49","500-999",600,"500+",0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.666666666666667,"yes"
"5242","5242",4400970,"239904391d88b9e8045efdf93f79c41e","hp","l","windows 7","MM","Manufacturing & Resources","energy","France","Europe",1,2012,"2010-2014",1,"1",5,"5-9","100-499",195,"50-249",0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.666666666666667,"yes"
"5243","5243",4401190,"23a66448505897d8e0a53e20cc65d728","hp","d","windows 7","MM","Infrastructure","non-profit","US","America_North",1,2013,"2010-2014",1,"1",24,"20-29","100-499",138,"50-249",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0.5,"no"
"5244","5244",4401427,"23f73f48d902b9d3185365fbed85df54","dell","d","windows 7","PUB","public","healthcare","Rest of Latam","America_South",1,2013,"2010-2014",2,"2",23,"20-29","500-999",648,"500+",0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0.666666666666667,"yes"
"5245","5245",4401642,"24117507c1a53cf597d04889e9351b5f","hp","d","windows 7","ENT","financial services","insurance","US","America_North",1,2009,"2005-2009",1,"1",40,"30-49","1000+",827,"500+",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,"yes"
"5246","5246",4402558,"23144a52f09edabd8db982eb8b887803","lenovo","d","windows 7","MM","IT Services","it service provider","Rest of CEE","Europe",1,2013,"2010-2014",1,"1",NA,NA,"100-499",87,"50-249",0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0.5,"no"
"5247","5247",4403344,"237603dd3027b776417f839f127458e9","toshiba","l","windows 7","ENT","IT Services","data processing","UK","Europe",1,2014,"2010-2014",1,"1",14,"10-19","500-999",575,"500+",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.666666666666667,"yes"
"5248","5248",4403676,"2321ecd52b0341d265f6f816fec2b908","fujitsu","d","windows 7","MM","Manufacturing & Resources","energy","Italy","Europe",1,2011,"2010-2014",1,"1",9,"5-9","100-499",94,"50-249",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.666666666666667,"yes"
"5249","5249",4403778,"245819c437d54dae164b596f44fd6f62","ibm","d","windows xp","ENT","Health","healthcare","US","America_North",1,2006,"2005-2009",1,"1",NA,NA,"1000+",1294,"500+",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,"yes"
"5250","5250",4404033,"23a46c47c53af845d48c73b3cf1f21f8","dell","d","windows 7","MM","distribution & services","healthcare","US","America_North",1,2016,"2015+",6,"4-9",15,"10-19","100-499",108,"50-249",0,0,6,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,0.666666666666667,"yes"
"5251","5251",4404227,"22f6c070be1676bed9243f8e4c61be83","dell","l","windows 7","ENT","Manufacturing & Resources","engineering","US","America_North",1,2013,"2010-2014",1,"1",24,"20-29","1000+",1027,"500+",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,4,0.75,"yes"
"5252","5252",4404609,"2382164936857ea0600e445ae577229d","hp","l","windows 7","MM","Manufacturing & Resources","manufacturing","US","America_North",1,2010,"2010-2014",1,"1",18,"10-19","100-499",126,"50-249",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,1,"yes"
"5253","5253",4405239,"2356387416ddb9d054d4cc7d692157b8","hp","d","windows xp","PUB","Public","education","US","America_North",0,2008,"2005-2009",1,"1",36,"30-49","500-999",780,"500+",0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0.5,"no"
"5254","5254",4405471,"2421f249ffecddec080ec461082ce3ea","hp","l","windows vista","MM","IT Services","it service provider","Turkey","Asia",1,2008,"2005-2009",1,"1",2,"1-4","10-49",43,"25-49",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.5,"no"
"5255","5255",4406792,"22edfaefa2e7f909accb2ba0695dda2b","dell","d","windows xp","MM","unclassified","other","UK","Europe",1,2008,"2005-2009",1,"1",13,"10-19","100-499",253,"250-499",0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,6,0.5,"no"
"5256","5256",4406930,"22ef0c70db13d9f558421baf97cfc59c","hp","d","windows 7","MM","health","healthcare","US","America_North",1,2007,"2005-2009",1,"1",16,"10-19","100-499",117,"50-249",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,"yes"
"5257","5257",4407524,"23ee1e29ceb3f986ab52cc2e67bfada7","hp","d","windows xp","MM","Distribution & Services","entertainment","Rest of MEA","Asia",1,2009,"2005-2009",1,"1",5,"5-9","50-99",69,"50-249",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.25,"no"
"5258","5258",4408071,"22eb0d82b781571ed0a05c60ee669d42","hp","d","windows xp","MM","Unclassified","other","US","America_North",1,2003,"2000-2004",1,"1",1,"1-4","100-499",249,"50-249",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.666666666666667,"yes"
"5259","5259",4409230,"23757a573c926ac9cb94ed7af5921f6d","dell","l","windows 7","MM","Manufacturing & Resources","engineering","US","America_North",1,2014,"2010-2014",1,"1",9,"5-9","500-999",421,"250-499",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0.5,"no"
"5260","5260",4409240,"2377fc80eef96b1ad11fe4d2544534fa","dell","l","windows 7","MM","Health","healthcare","US","America_North",1,2014,"2010-2014",1,"1",1,"1-4","100-499",144,"50-249",0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,5,0.8,"yes"
"5261","5261",4410789,"22e58a4b76c02845bcad6f2be5cc76a9","hp","l","windows 7","MM","manufacturing & resources","construction","Rest of WE","Europe",1,2015,"2015+",1,"1",7,"5-9","100-499",288,"250-499",0,0,0,0,0,2,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7,10,0.7,"yes"
"5262","5262",4410791,"22f2e4c38e6cca1b64a52a889b2b4270","other","d","windows 7","MM","unclassified","other","US","America_North",1,2005,"2005-2009",1,"1",7,"5-9","100-499",136,"50-249",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,"yes"
"5263","5263",4410811,"245819c437d54dae164b596f44fd6f62","lenovo","d","windows xp","ENT","Health","healthcare","US","America_North",1,2010,"2010-2014",1,"1",NA,NA,"1000+",1294,"500+",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.666666666666667,"yes"
"5264","5264",4411061,"2423e1818ebe3bae6f19a976721c693e","dell","l","windows 7","MM","manufacturing & resources","manufacturing","South Africa","Africa",1,2011,"2010-2014",1,"1",3,"1-4","50-99",57,"50-249",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0.25,"no"
"5265","5265",4411312,"249c2307441993df714868517a71deb3","dell","d","windows 7","MM","Manufacturing & Resources","manufacturing","Rest of CEE","Europe",1,2014,"2010-2014",1,"1",10,"10-19","50-99",57,"50-249",0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,"yes"
"5266","5266",4411846,"245819c437d54dae164b596f44fd6f62","lenovo","d","windows xp","ENT","Health","healthcare","US","America_North",1,2009,"2005-2009",1,"1",NA,NA,"1000+",1294,"500+",0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0.6,"yes"
"5267","5267",4412750,"237b4d936064d685129d44804f5870f2","dell","d","windows 7","MM","Unclassified","other","US","America_North",1,2013,"2010-2014",1,"1",2,"1-4","100-499",154,"50-249",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.666666666666667,"yes"
"5268","5268",4413009,"23e89e57bcb18b5b742ce3c1b494fd15","hp","d","windows 10","MM","IT Services","it service provider","UK","Europe",1,2010,"2010-2014",1,"1",26,"20-29","100-499",151,"50-249",0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0.75,"yes"
"5269","5269",4413046,"2310e4cbc9a18b6266dc7da5ac4469c9","hp","d","windows xp","MM","Distribution & Services","entertainment","US","America_North",1,2010,"2010-2014",1,"1",4,"1-4","100-499",96,"50-249",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.666666666666667,"yes"
"5270","5270",4413130,"237603dd3027b776417f839f127458e9","hp","d","windows xp","ENT","IT Services","data processing","UK","Europe",1,2007,"2005-2009",1,"1",14,"10-19","500-999",575,"500+",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0.6,"yes"
"5271","5271",4413455,"2322ba94bcf526182191759781e5bda7","dell","d","windows xp","MM","Distribution & Services","engineering","US","America_North",1,2003,"2000-2004",1,"1",29,"20-29","100-499",281,"250-499",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0.75,"yes"
